question,answer,label
" 연결배제법인의 손금에 산입  구분에 따라 소득금액 또는 결손금을 해당 사유가 발생한 날이 속하는 사업연도의 익금 또는 손금에 각각 산입하여야 한다. 다만, 대통령령으로 정하는 부득이한 사유가 있을때는 어쩌나요",익금 또는 손금에 각각 산입하지 않아도 됩니다,법인세법
해당 법인의 익금에 산입해야하는데 소득금액 또는 결손금을 해당 사유가 발생한 날이 속하는 사업연도의 익금 또는 손금에 각각 산입하여야 하지만 부득이한 사유가 있는 경우,익금 또는 손금에 각각 산입하지 않아도 돼요,법인세법
해당 법인의 손금에 산입해야하는데 해당 사유가 발생한 날이 속하는 사업연도의 익금 또는 손금에 각각 산입하여야 하지만 부득이한 사유가 있는 경우,익금 또는 손금에 각각 산입하지 않아도 됩니다,법인세법
따른 외국법인의 각 사업연도의 국내원천소득(국내원천 부동산등양도소득은 제외한다)의 금액은  제93조제1호부터 제6호까지 및 제8호부터 제10호까지의 국내원천소득의 경우,"같은 조 각 호의 소득별 수입금액으로 한다. 다만, 그 수입금액에서 대통령령으로 정하는 바에 따라 확인된 해당 유가증권의 취득가액 및 양도비용을 공제하여 계산한 금액으로 할 수 있다.",법인세법
따른 외국법인의 각 사업연도의 국내원천소득(국내원천 부동산등양도소득은 제외한다)의 금액은  국내사업장이 없는 외국법인으로서  국내원천 유가증권양도소득이 다음 각 목의 요건을 모두 갖춘 경우,대통령령으로 정하는 정상가격(이하 이 호에서 “정상가격” 이라 한다)을 해당 수입금액으로 한다.  금액으로 한다. ,법인세법
"외국법인의 각 사업연도의 국내원천소득의 금액 중 국내원천 부동산등양도소득 금액은 그 소득을 발생시키는 자산(이하 이 조에서 “토지등”이라 한다)의 양도가액에서  취득가액. 다만, 「상속세 및 증여세법」에 따라 상속세 과세가액 또는 증여세 과세가액에 산입되지 아니한 재산을 출연받은 외국법인이 대통령령으로 정하는 토지등을 양도하는 경우",그 토지등을 출연한 출연자의 취득가액을 그 외국법인의 취득가액으로 한다.  금액을 뺀 금액으로 한다. ,법인세법
외국법인이  국내에서 그 외국법인을 위하여 다음 각 목의 어느 하나에 해당하는 계약 체결할 권한을 가지고 그 권한을 반복적으로 행사하는 자 두고 사업을 경영하는 경우," 사업장 소재지(사업장이 없는 경우에는 주소지로 하고, 주소지가 없는 경우에는 거소지로 한다)에 국내사업장을 둔 것으로 본다.",법인세법
외국법인이   외국법인 명의의 계약  자 또는 이에 준하는 자로서 대통령령으로 정하는 자를 두고 사업을 경영하는 경우,"사업장 소재지(사업장이 없는 경우에는 주소지로 하고, 주소지가 없는 경우에는 거소지로 한다)에 국내사업장을 둔 것으로 본다.",법인세법
외국법인이 외국법인이 소유하는 자산의 소유권 이전 또는 소유권이나 사용권을 갖는 자산의 사용권 허락을 위한 계약  자 또는 이에 준하는 자로서 대통령령으로 정하는 자를 두고 사업을 경영하는 경우,"사업장 소재지(사업장이 없는 경우에는 주소지로 하고, 주소지가 없는 경우에는 거소지로 한다)에 국내사업장을 둔 것으로 본다. ",법인세법
외국법인이   외국법인의 용역제공을 위한 계약  자 또는 이에 준하는 자로서 대통령령으로 정하는 자를 두고 사업을 경영하는 경우,"사업장 소재지(사업장이 없는 경우에는 주소지로 하고, 주소지가 없는 경우에는 거소지로 한다)에 국내사업장을 둔 것으로 본다.",법인세법
외국법인이  계약을 체결하는 과정에서 반복적으로 수행하는 자  이에 준하는 자를 두고 사업을 경영하는 경우,"사업장 소재지(사업장이 없는 경우에는 주소지로 하고, 주소지가 없는 경우에는 거소지로 한다)에 국내사업장을 둔 것으로 본다.",법인세법
 외국법인이 자산의 단순한 구입만을 위하여 사용하는 일정한 장소  장소(이하 이 조에서 “특정 활동 장소”라 한다)가 외국법인의 사업 수행상 예비적 또는 보조적인 성격을 가진 활동을 하기 위하여 사용되는 경우,국내사업장에 포함되지 아니한다. ,법인세법
 외국법인이 판매를 목적으로 하지 아니하는 자산의 저장이나 보관만을 위하여 사용하는 일정한 장소  장소(이하 이 조에서 “특정 활동 장소”라 한다)가 외국법인의 사업 수행상 예비적 또는 보조적인 성격을 가진 활동을 하기 위하여 사용되는 경우,국내사업장에 포함되지 아니한다. ,법인세법
" 외국법인이 광고, 선전, 정보의 수집 및 제공, 시장조사, 그 밖에 이와 유사한 활동만을 위하여 사용하는 일정한 장소  장소(이하 이 조에서 “특정 활동 장소”라 한다)가 외국법인의 사업 수행상 예비적 또는 보조적인 성격을 가진 활동을 하기 위하여 사용되는 경우",국내사업장에 포함되지 아니한다. ,법인세법
 외국법인이 자기의 자산을 타인으로 하여금 가공하게 할 목적으로만 사용하는 일정한 장소  장소(이하 이 조에서 “특정 활동 장소”라 한다)가 외국법인의 사업 수행상 예비적 또는 보조적인 성격을 가진 활동을 하기 위하여 사용되는 경우,국내사업장에 포함되지 아니한다. ,법인세법
특정 활동 장소가  외국법인 또는 대통령령으로 정하는 특수관계가 있는 외국법인(비거주자를 포함한다. 이하 이 항에서 “특수관계가 있는 자”라 한다)이 특정 활동 장소와 같은 장소 또는 국내의 다른 장소에서 사업을 수행하고 다음 각 목의 요건을 모두 충족하는 경우  경우,국내사업장에 포함한다. ,법인세법
특정 활동 장소가  특정 활동 장소와 같은 장소 또는 국내의 다른 장소에 해당 외국법인 또는 특수관계가 있는 자의 국내사업장이 존재할 것  경우,국내사업장에 포함한다. ,법인세법
특정 활동 장소가  특정 활동 장소에서 수행하는 활동과 가목의 국내사업장에서 수행하는 활동이 상호 보완적일 것  경우,국내사업장에 포함한다. ,법인세법
특정 활동 장소가  외국법인 또는 특수관계가 있는 자가 특정 활동 장소와 같은 장소 또는 국내의 다른 장소에서 상호 보완적인 활동을 수행하고 각각의 활동을 결합한 전체적인 활동이 외국법인 또는 특수관계가 있는 자의 사업 활동에 비추어 예비적 또는 보조적인 성격을 가진 활동에 해당하지 아니하는 경우  경우,국내사업장에 포함한다. ,법인세법
"다른 내국법인을 합병하는 법인은  합병등기일 현재 제13조제1항제1호의 결손금이 있는 경우 또는  피합병법인의 이월결손금을 공제받으려는 경우: 그 결손금 또는 이월결손금을 공제받는 기간  구분에 따른 기간 동안 자산ㆍ부채 및 손익을 피합병법인으로부터 승계받은 사업에 속하는 것과 그 밖의 사업에 속하는 것을 각각 다른 회계로 구분하여 기록하여야 한다. 다만, 중소기업 간 또는 동일사업을 하는 법인 간에 합병하는 경우",회계를 구분하여 기록하지 아니할 수 있다. ,법인세법
"다른 내국법인을 합병하는 법인은  그 밖의 경우: 합병 후 5년간  구분에 따른 기간 동안 자산ㆍ부채 및 손익을 피합병법인으로부터 승계받은 사업에 속하는 것과 그 밖의 사업에 속하는 것을 각각 다른 회계로 구분하여 기록하여야 한다. 다만, 중소기업 간 또는 동일사업을 하는 법인 간에 합병하는 경우",회계를 구분하여 기록하지 아니할 수 있다. ,법인세법
"내국법인이 분할합병하는 경우 분할신설법인등은  따라 분할법인등의 이월결손금을 공제받으려는 경우: 그 이월결손금을 공제받는 기간  구분에 따른 기간 동안 자산ㆍ부채 및 손익을 분할법인등으로부터 승계받은 사업에 속하는 것과 그 밖의 사업에 속하는 것을 각각 별개의 회계로 구분하여 기록하여야 한다. 다만, 중소기업 간 또는 동일사업을 하는 법인 간에 분할합병하는 경우",회계를 구분하여 기록하지 아니할 수 있다. ,법인세법
"내국법인이 분할합병하는 경우 분할신설법인등은  그 밖의 경우: 분할 후 5년간  구분에 따른 기간 동안 자산ㆍ부채 및 손익을 분할법인등으로부터 승계받은 사업에 속하는 것과 그 밖의 사업에 속하는 것을 각각 별개의 회계로 구분하여 기록하여야 한다. 다만, 중소기업 간 또는 동일사업을 하는 법인 간에 분할합병하는 경우",회계를 구분하여 기록하지 아니할 수 있다. ,법인세법
연결모법인이 다른 내국법인(합병등기일 현재 연결법인이 아닌 경우만 해당한다)을 합병(연결모법인을 분할합병의 상대방 법인으로 하는 분할합병을 포함한다)한 경우,합병등기일 현재 제76조의13제1항제1호의 결손금이 있는 경우 또는 제76조의13제3항제2호에 따라 피합병법인의 이월결손금을 공제받으려는 경우: 그 결손금 또는 이월결손금을 공제받는 기간  구분에 따른 기간 동안 자산ㆍ부채 및 손익을 피합병법인(분할법인을 포함한다)으로부터 승계받은 사업에 속하는 것과 그 밖의 사업에 속하는 것을 각각 별개의 회계로 구분하여 기록하여야 한다. ,법인세법
연결모법인이 다른 내국법인(합병등기일 현재 연결법인이 아닌 경우만 해당한다)을 합병(연결모법인을 분할합병의 상대방 법인으로 하는 분할합병을 포함한다)한 경우,그 밖의 경우: 합병 후 5년간  구분에 따른 기간 동안 자산ㆍ부채 및 손익을 피합병법인(분할법인을 포함한다)으로부터 승계받은 사업에 속하는 것과 그 밖의 사업에 속하는 것을 각각 별개의 회계로 구분하여 기록하여야 한다. ,법인세법
